itemID,title,gender,style,outline,materials,color,pattern,detail,donning、doffing,URL link
p470,藏青拼色连帽外套,男款,潮酷休闲外套,拉链型,棉质面料,藏青、红、白,数字印花,连帽设计,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=941418579455&mi_id=0000mB6S2kcuc13lfL9vEx7eUU1OpY2Bu_ATw2FN_dWX1HA&ns=1&priceTId=2150418e17687488858657933e1b45&skuId=6081641350926&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2268789923c4bdfc78ee22f7a465217e32%22%7D&xxc=taobaoSearch
p471,白黑短袖衫,男款,潮酷休闲上衣,宽松型,棉质面料,白、黑,字母装饰,圆领设计,套头式,https://dw4.co/t/A/1u7PXooAJ
p472,灰色工装束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,灰色,星星标装饰,工装口袋、抽绳腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=731619540488&mi_id=0000PWIDQAaRNhsjgLbefdkJYjuW9AYVU9X-qPn-GNOqUbE&ns=1&priceTId=2150418e17687489743757569e1b45&skuId=6046218486567&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2208b04f1ee3d3a2b2a4ec7d198286cad9%22%7D&xxc=taobaoSearch
p473,白红蓝棒球帽,通用款,潮酷休闲配饰,棒球帽型,棉质面料,白、红、蓝,字母刺绣,可调节扣,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=878366272935&mi_id=0000spCyRufdZVj6V-rIoOnisCOB2hJCurR_5n87xJw3YAQ&ns=1&priceTId=2150418e17687489852668423e1b45&skuId=5886125395298&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d1626c57e008cba0ffc73aeb3de643f7%22%7D&xxc=taobaoSearch
p474,白色高帮帆布鞋,通用款,经典休闲鞋,高帮型,帆布面料,白、红、蓝,条纹装饰,系带固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=566552673021&mi_id=0000-kirXmp0y1yQvWHMZbIKzUkYYoZH0Fqm1TVoLxQYPqA&ns=1&priceTId=2150418e17687489999271561e1b45&skuId=4366643132669&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22b451366a93cdc06ade24a4bd8e152957%22%7D&xxc=taobaoSearch
p475,米白刺绣卫衣,男款,潮酷休闲卫衣,宽松型,棉质面料,米白、金,鹰标刺绣,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=738245323870&mi_id=0000Q2PkPqxAe9oXaf0IqggEcWdD9cbDfEs37KENDP55u4s&ns=1&priceTId=2150418e17687490145062625e1b45&skuId=5096618897080&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%226dba0a05081c66eba119f92da13c616d%22%7D&xxc=taobaoSearch
p476,黑底字母束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑、金,字母刺绣,抽绳腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=831333071955&mi_id=0000M_qkJUCQSu4fJQAT6-KIuZT2CRKUFe5WqVsHd3U4HUo&ns=1&priceTId=2150418e17687490391074391e1b45&skuId=5571805100160&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2252cef8030680657be87f6aa8d34a2323%22%7D&xxc=taobaoSearch
p477,白色厚底休闲鞋,通用款,潮流老爹鞋,低帮型,网面、皮质,白色,字母装饰,系带固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=719510587642&mi_id=0000dlUC7KHykYL3NtC9L9bNyCTs2GZeZ7YIXefSSz3TtLQ&ns=1&priceTId=2150418e17687490948468191e1b45&skuId=5012139508966&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22179495f4eef03c645210211e3b3c721c%22%7D&xxc=taobaoSearch
p478,黑底小熊印花短袖,男款,潮酷可爱上衣,宽松型,棉质面料,黑、金,小熊印花,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=755749706600&mi_id=0000SDTTZJZngfJ2AqeY9TFUlJbejCtxaxyY314qCeSB9mE&ns=1&priceTId=2150418e17687491108761415e1b45&skuId=5212965921700&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22345f33f2bbae31799e3c5385a71f2ad6%22%7D&xxc=taobaoSearch
p479,黑底鹰标束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑、金,鹰标刺绣,抽绳腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=770190632209&mi_id=0000kLq8s5SqkCBX_alssu6usQvxRQ7r8AySTeC9R1fh2tI&ns=1&priceTId=2150418e17687491207022246e1b45&skuId=5448281290876&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22231308701177a39859fef6327bdc0856%22%7D&xxc=taobaoSearch
p480,白色厚底老爹鞋,通用款,潮流休闲鞋,低帮型,网面、皮质,白色,线条装饰,系带固定,穿脱式,https://dw4.co/t/A/1u7QKnXKd
p481,黑底鹰标短袖衫,男款,潮酷休闲上衣,修身型,棉质面料,黑、金,鹰标刺绣,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=796170790495&mi_id=0000CjYRvjUO8eIaNNWrTdwyxsQUtXVLygURqjOwa9fCvaA&ns=1&priceTId=2150418e17687491390683622e1b45&skuId=5852898932905&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2200ee260da734e136f01c2652ad148662%22%7D&xxc=taobaoSearch
p482,黑底字母短裤,男款,潮酷休闲裤装,短裤型,棉质面料,黑、金,字母刺绣,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=771618638720&mi_id=0000qn6NlCPj_SDo_m2YJ-JOBBfgo-KOOnmYULTtKRO8-3A&ns=1&priceTId=2150418e17687491838846801e1b45&skuId=5851185473837&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d96cce9516476b5fcb617be1e2596b61%22%7D&xxc=taobaoSearch
p483,白黑字母空顶帽,通用款,潮流休闲配饰,空顶帽型,棉质面料,白、黑,字母装饰,弹性带固定,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=790200563440&mi_id=0000Wn7E1Ddfb8zDZ-H5M9dsTHTAAmpFYN2cIVGT4528gaU&ns=1&priceTId=2150418e17687492130718861e1b45&skuId=5391802140459&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%225f4a0f8ceca26308aa6533f028de7e99%22%7D&xxc=taobaoSearch
p484,黑底高帮童鞋,男款,经典休闲鞋,高帮型,皮质面料,黑、白,品牌标装饰,魔术贴、系带,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=741014493643&mi_id=0000xergnfAcJKGG2nH_Trtm9uPPx12ckymzXdLRkkyT0PE&ns=1&priceTId=2150418e17687492298832075e1b45&skuId=5797667951519&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%2251a82ac173b1aac8a814837ea408b2ea%22%7D&xxc=taobaoSearch
p485,黑灰满印外套,男款,潮酷运动外套,拉链型,棉质面料,黑、灰,满印图案,半拉链设计,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=724609861248&mi_id=0000Hu8dyO-1rsyvovW-47T2BMdvx0E_BmLyVv1uaGNPaJM&ns=1&priceTId=2150418e17687492428012836e1b45&skuId=5187316616642&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d7473fff30354ecb5ff363300b4e864c%22%7D&xxc=taobaoSearch
p486,黑底侧边扣束脚裤,男款,潮酷运动裤装,束脚型,棉质面料,黑、白,侧边扣装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=724609861248&mi_id=0000Hu8dyO-1rsyvovW-47T2BMdvx0E_BmLyVv1uaGNPaJM&ns=1&priceTId=2150418e17687492428012836e1b45&skuId=5187316616642&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d7473fff30354ecb5ff363300b4e864c%22%7D&xxc=taobaoSearch
p487,白色魔术贴板鞋,男款,简约休闲鞋,低帮型,皮质面料,白色,品牌标装饰,魔术贴固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=e8d08aa4899ef041fed48b1dd12e77e42483c40a&id=679835475002&mi_id=0000yWU3DzguT_OEM--8GVOKykdXUXlZWKZ1tPNoKJsOBmc&ns=1&priceTId=2150418e17687492587644005e1b45&skuId=5188874389040&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22461d5915660456e175fe71dac7eb6667%22%7D&xxc=taobaoSearch
p488,灰黑拼袖外套,男款,简约运动外套,拉链型,棉质面料,灰、黑,品牌标装饰,拉链开合,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=940999842050&mi_id=0000BbvzSSUBqAv2AY641tVnSZIITWpRt4kpbjw9SOcVj-8&ns=1&priceTId=2150418e17687492700554683e1b45&skuId=6007061571682&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%222c63c0cf67dded25943b17b227391128%22%7D&xxc=taobaoSearch
p489,白黑拼色短袖衫,男款,简约运动上衣,宽松型,棉质面料,白、黑、黄,字母印花,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=891824654254&mi_id=00002zWf-NkXElU88rs64fzczxPCbkSpni1Z95m63eI4BHI&ns=1&priceTId=2150418e17687492891685936e1b45&skuId=5905878902095&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f9ef9008ceefe689996d643de9642175%22%7D&xxc=taobaoSearch
p490,灰黑侧边条长裤,男款,简约运动裤装,直筒型,棉质面料,灰、黑,侧边条装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=940999842050&mi_id=0000BbvzSSUBqAv2AY641tVnSZIITWpRt4kpbjw9SOcVj-8&ns=1&priceTId=2150418e17687492700554683e1b45&skuId=6007061571682&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%222c63c0cf67dded25943b17b227391128%22%7D&xxc=taobaoSearch
p491,黑底字母棒球帽,通用款,潮酷休闲配饰,棒球帽型,棉质面料,黑、白,字母装饰,可调节扣,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=984927768464&mi_id=0000mlSBRJwSkvZQh5U_f1i2I0B5VneArI6yXOViO6mWHaY&ns=1&priceTId=2150418e17687493016476902e1b45&skuId=5946128629139&spm=a21n57.imgsearch.item.4&utparam=%7B%22aplus_abtest%22%3A%22be438af7d7db77d6b1d557ea954f7374%22%7D&xxc=taobaoSearch
p492,黑灰老爹鞋,男款,潮流休闲鞋,低帮型,网面、皮质,黑、灰,线条装饰,抽绳系带,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=885850619371&mi_id=0000wOhNJsMvhKp_sF9JnnCiXwuEwX6-3OYRdjbYmLxNL4U&ns=1&priceTId=2150418e17687493194568099e1b45&skuId=6173991846448&spm=a21n57.imgsearch.item.6&utparam=%7B%22aplus_abtest%22%3A%22f7c413ea7dab4f0ae3b5775f0a3343f2%22%7D&xxc=taobaoSearch
p493,红底印花卫衣,男款,潮酷休闲卫衣,宽松型,棉质面料,红、黑,字母印花、拼布图案,袋鼠口袋,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=982078985607&mi_id=0000VEzaV9e1ZtX0JBmjMUPLGxKX3qAupuEtRlybSpBli_8&ns=1&priceTId=2150418e17687493439441699e1b45&skuId=5941178901409&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%227ca8547f2c80c4b51a071e3842ef7886%22%7D&xxc=taobaoSearch
p494,黑红束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑、红,拼布图案,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=982078985607&mi_id=0000VEzaV9e1ZtX0JBmjMUPLGxKX3qAupuEtRlybSpBli_8&ns=1&priceTId=2150418e17687493439441699e1b45&skuId=5941178901409&spm=a21n57.imgsearch.item.3&utparam=%7B%22aplus_abtest%22%3A%227ca8547f2c80c4b51a071e3842ef7886%22%7D&xxc=taobaoSearch
p495,黑底猫耳针织帽,男款,可爱潮酷配饰,针织帽型,针织面料,黑、金,字母刺绣、猫耳装饰,弹性贴合,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=978997447659&mi_id=0000cQrLUqgEMDInRwUYFABc2Q1QtBaKViV-ZdU-DXx6mQw&ns=1&priceTId=2150418e17687493583912538e1b45&skuId=5937664501268&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22214291a11d614a1d5f470cf02c8322da%22%7D&xxc=taobaoSearch
p496,黑红白老爹鞋,男款,潮流休闲鞋,低帮型,网面、皮质,黑、红、白,线条装饰,魔术贴、系带,穿脱式,https://detail.tmall.com/item.htm?id=979779526982&ns=1&abbucket=2&xxc=taobaoSearch&mi_id=0000-ePq_KOLRW-JQem_lgtiXOHCL0b14HOUKlsKAKCJZIs&skuId=6102904502160&priceTId=2150418e17687493712593452e1b45&utparam=%7B%22aplus_abtest%22%3A%225e3dea2d0611e0b5094db5c56fe07eb4%22%7D&spm=a21n57.imgsearch.item.3
p497,蓝白半拉链卫衣,男款,简约运动上衣,宽松型,棉质面料,蓝、白,字母装饰,半拉链设计,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=823188896629&mi_id=0000p9iO_YrsWQc91zibh_90W-qblOdlzLXV7fG581T6ajQ&ns=1&priceTId=2150418e17687493840444296e1b45&skuId=5705595039450&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22dc4b5d8c59b9c87f61385c11c796e011%22%7D&xxc=taobaoSearch
p498,蓝底束脚裤,男款,简约运动裤装,束脚型,棉质面料,蓝、白,线条装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=823188896629&mi_id=0000p9iO_YrsWQc91zibh_90W-qblOdlzLXV7fG581T6ajQ&ns=1&priceTId=2150418e17687493840444296e1b45&skuId=5705595039450&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22dc4b5d8c59b9c87f61385c11c796e011%22%7D&xxc=taobaoSearch
p499,蓝白灰渐变板鞋,男款,潮流休闲鞋,低帮型,皮质、网面,蓝、白、灰、黄,渐变装饰,系带固定,穿脱式,https://dw4.co/t/A/1u7Pxxokb
p500,黑白拼色外套,男款,潮酷运动外套,拉链型,棉质面料,黑、白,字母标语,拉链开合,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=852688670419&mi_id=0000XhA7Ex5pnWHfl7a2vh0OJChTrKuUtuDlhLPuJ__w9O4&ns=1&priceTId=2150418e17687494585632696e1b45&skuId=6095012426106&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d1f13c22ce5735c22729736bfab1f200%22%7D&xxc=taobaoSearch
p501,黑底白边束脚裤,男款,潮酷运动裤装,束脚型,棉质面料,黑、白,线条装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=852688670419&mi_id=0000XhA7Ex5pnWHfl7a2vh0OJChTrKuUtuDlhLPuJ__w9O4&ns=1&priceTId=2150418e17687494585632696e1b45&skuId=6095012426106&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22d1f13c22ce5735c22729736bfab1f200%22%7D&xxc=taobaoSearch
p502,浅米色简约棒球帽,通用款,休闲基础配饰,棒球帽型,棉质面料,浅米色,无图案,可调节扣,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=781274051119&mi_id=0000QqkSJH1GFBYurXN2Sn5XEeJT3Ugug1sy-nO25KoR1FI&ns=1&priceTId=2150418e17687494766513953e1b45&skuId=5335319376864&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22cf5807a0d50b40d2a31f27d8493cc326%22%7D&xxc=taobaoSearch
p503,黑白拼色魔术贴板鞋,男款,简约休闲鞋,低帮型,皮质、网面,黑、白,品牌标装饰,魔术贴固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=830563559000&mi_id=0000ntW3AuMQTDAUZ-LQL7y3pMGOioErnL53kZ-EksdrVQo&ns=1&priceTId=2150418e17687494964625301e1b45&skuId=5906202257633&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%2213d0dd78b9bf487eb2ac15f8ef50b15d%22%7D&xxc=taobaoSearch
p504,黑蓝拼色半拉链卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,黑、蓝,字母印花,半拉链设计,拉链式,https://detail.tmall.com/item.htm?id=864798810037&ns=1&abbucket=2&xxc=taobaoSearch&mi_id=00002BY8k3b6lko5gvC-CBIcHxXkE37k5LYBz1CPOMfDBS8&skuId=5690687813796&priceTId=2150418e17687495259027613e1b45&utparam=%7B%22aplus_abtest%22%3A%22938476fa34f35b05ce3bfe9a0fac7ac5%22%7D&spm=a21n57.imgsearch.item.2
p505,黑底工装束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑色,工装口袋、品牌标,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?id=864798810037&ns=1&abbucket=2&xxc=taobaoSearch&mi_id=00002BY8k3b6lko5gvC-CBIcHxXkE37k5LYBz1CPOMfDBS8&skuId=5690687813796&priceTId=2150418e17687495259027613e1b45&utparam=%7B%22aplus_abtest%22%3A%22938476fa34f35b05ce3bfe9a0fac7ac5%22%7D&spm=a21n57.imgsearch.item.2
p506,橙色针织发带,男款,运动休闲配饰,发带型,针织面料,橙、棕,小标装饰,弹性贴合,佩戴式,https://item.taobao.com/item.htm?abbucket=2&id=692997402583&mi_id=0000KkAyoyLDbrCNP9TVjBB1o53oSy5ZFQGcmODxcGfN5Mc&ns=1&priceTId=2150418e17687495399908786e1b45&skuId=4921152597132&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%224394106b42c3dde58f75e04f36b485c5%22%7D&xxc=taobaoSearch
p507,灰蓝拼色篮球,男款,运动器材,篮球型,橡胶面料,灰、蓝、橙,品牌标装饰,充气式,使用式,https://dw4.co/t/A/1u7RK4KlB
p508,白蓝拼色篮球鞋,男款,专业运动鞋,高帮型,网面、皮质,白、蓝、棕,品牌标装饰,系带固定,穿脱式,https://dw4.co/t/A/1u8Y5p5sQ
p509,绿黑拼色圆领卫衣,男款,简约运动上衣,宽松型,棉质面料,绿、黑,字母印花,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22568cc53715c74be388fddae00d5d96e4%22%2C%22selectedBenefitCode%22%3A%2224e8845a6fe947b99f6f4a68c2ee6835%2Ce190b70e518348a6b677c9aa0ba5c58d%2C5830503e3cd044aa8b678501f640c86b%22%7D&id=853216744470&mi_id=0000wRaAd2iuaL07h3icvHCK6lUEq_b9P2yJCHfuqGItgq8&ns=1&priceTId=214784c417689156586357941e11c1&skuId=5820409099018&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22dbf468703e4fdd095fd5d513b9b28696%22%7D&xxc=taobaoSearch
p510,黑绿拼色束脚裤,男款,简约运动裤装,束脚型,棉质面料,黑、绿,侧边条装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22568cc53715c74be388fddae00d5d96e4%22%2C%22selectedBenefitCode%22%3A%2224e8845a6fe947b99f6f4a68c2ee6835%2Ce190b70e518348a6b677c9aa0ba5c58d%2C5830503e3cd044aa8b678501f640c86b%22%7D&id=853216744470&mi_id=0000wRaAd2iuaL07h3icvHCK6lUEq_b9P2yJCHfuqGItgq8&ns=1&priceTId=214784c417689156586357941e11c1&skuId=5820409099018&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22dbf468703e4fdd095fd5d513b9b28696%22%7D&xxc=taobaoSearch
p511,浅米色头戴式耳机,通用款,简约数码配饰,头戴型,皮质、塑料,浅米色,无图案,按键调节,佩戴式,https://detail.tmall.com/item.htm?abbucket=2&id=696099318574&mi_id=00003kFgsTwm5ivRlQY97U4qUI9NvJSLWbDAaANKX6nQXYY&ns=1&priceTId=214784c417689156777371649e11c1&skuId=6097766847565&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22e7cc5b97c37612d10ac17069827218af%22%7D&xxc=taobaoSearch
p512,绿白拼色复古运动鞋,男款,潮酷休闲鞋,低帮型,网面、皮质,绿、白、棕,条纹装饰,系带固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=752554977160&mi_id=0000ua4AdvRIUIe41YWPCUD08JLyutlkrBkVZC7Ww7FwabI&ns=1&priceTId=214784c417689157664681407e11c1&skuId=5594453045256&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%22ab5d07af70d1a219e63305f77df52945%22%7D&xxc=taobaoSearch
p513,米黑拼色POLO卫衣,男款,潮酷休闲上衣,宽松型,棉质面料,米、黑,字母印花,POLO领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=947733256865&mi_id=0000eY_NpWF5e7QNmUcnMhTDkc4K5M0uvT8iTG9mvIUZi2c&ns=1&priceTId=214784c417689157767562304e11c1&skuId=5853916628317&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%223a10f6b7df66d0e37e3b83dc7c9ae956%22%7D&xxc=taobaoSearch
p514,黑底米白拼色束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑、米白,线条装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=947733256865&mi_id=0000eY_NpWF5e7QNmUcnMhTDkc4K5M0uvT8iTG9mvIUZi2c&ns=1&priceTId=214784c417689157767562304e11c1&skuId=5853916628317&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%223a10f6b7df66d0e37e3b83dc7c9ae956%22%7D&xxc=taobaoSearch
p515,米底红标棒球帽,男款,潮酷休闲配饰,棒球帽型,棉质面料,米、红,字母刺绣,可调节扣,佩戴式,https://dw4.co/t/A/1u8YtGPHl
p516,白蓝拼色板鞋,男款,简约休闲鞋,低帮型,皮质面料,白、蓝、棕,品牌标装饰,系带固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=930125919730&mi_id=00000QCH5MIoDPGgxpBmpbNhBuvzY0lYf650ttMep05WXv4&ns=1&priceTId=214784c417689158660421177e11c1&skuId=5815536448927&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%221013a890bbdf0eec245da142cfaeed2c%22%7D&xxc=taobaoSearch
p517,卡其白黑拼色外套,男款,潮酷休闲外套,拉链型,轻薄面料,卡其、白、黑,品牌标装饰,拉链开合,拉链式,https://detail.tmall.com/item.htm?abbucket=2&id=941603137380&mi_id=00003oBYGBRAfBxdv_JEn29WuLRzUk3Qs57xGnXrq3ED2Tw&ns=1&priceTId=214784c417689158756391867e11c1&skuId=5839218028264&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%220f7764bd2e36d6ac1933c2b8d891f0f9%22%7D&xxc=taobaoSearch
p518,米底绿标圆领卫衣,男款,简约休闲上衣,宽松型,棉质面料,米、绿,品牌标装饰,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&fpChannel=101&fpChannelSig=e2cd1786771f995d67610170db8262e48cfdb9cb&id=573916678926&mi_id=0000QWfMsHdTAelc_qlA6OV5fQ68aefNZfjdE14FV1Razcg&ns=1&priceTId=214784c417689158940993262e11c1&skuId=6168986407030&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ec88e7420a43dd1476708c4be3d46abe%22%7D&xxc=taobaoSearch
p519,黑底米白拼色束脚裤,男款,潮酷休闲裤装,束脚型,棉质面料,黑、米白,字母装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=941603137380&mi_id=00003oBYGBRAfBxdv_JEn29WuLRzUk3Qs57xGnXrq3ED2Tw&ns=1&priceTId=214784c417689158756391867e11c1&skuId=5839218028264&spm=a21n57.imgsearch.item.2&utparam=%7B%22aplus_abtest%22%3A%220f7764bd2e36d6ac1933c2b8d891f0f9%22%7D&xxc=taobaoSearch
p520,卡其灰拼色棒球帽,通用款,潮酷休闲配饰,棒球帽型,棉质面料,卡其、灰,字母刺绣,可调节扣,佩戴式,https://dw4.co/t/A/1u8WX5CXe
p521,黑白拼色板鞋,男款,潮酷休闲鞋,低帮型,皮质面料,黑、白,品牌标装饰,系带固定,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=886099038513&mi_id=0000_LE_tIzPl-6TSIcp7JdjFU2C0ferWeJz04hktUxZKnY&ns=1&priceTId=214784c417689159461646889e11c1&skuId=5964927167293&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22a53b2b952536fdc364671f99d7a25187%22%7D&xxc=taobaoSearch
p522,米底国风印花卫衣,男款,国潮休闲上衣,宽松型,棉质面料,米、蓝、棕,国风图案、字母印花,圆领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=941603921798&mi_id=0000qD3ItiLbrEKAgWfBrqes3zvArtXJrjZK-rOl0YGaFG4&ns=1&priceTId=214784c417689159595957780e11c1&skuId=5840879197354&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226bbeb305853e2c8b7a03ab17443ac25d%22%7D&xxc=taobaoSearch
p523,酒红高领针织衫,男款,简约休闲上衣,修身型,针织面料,酒红色,无图案,高领设计,套头式,https://detail.tmall.com/item.htm?abbucket=2&id=999382354596&mi_id=0000SH0KaMhdn7UGdsm8DwdE198qqOEnTJ2jS-Sav21RG14&ns=1&priceTId=214784c417689159936852178e11c1&skuId=6150602338674&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22db9237e1b9fa0fc17a8190ed061c1ea7%22%7D&xxc=taobaoSearch
p524,藏青束脚裤,男款,简约休闲裤装,束脚型,棉质面料,藏青、棕,品牌标、小标装饰,松紧腰头,穿脱式,https://detail.tmall.com/item.htm?abbucket=2&id=941603921798&mi_id=0000qD3ItiLbrEKAgWfBrqes3zvArtXJrjZK-rOl0YGaFG4&ns=1&priceTId=214784c417689159595957780e11c1&skuId=5840879197354&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226bbeb305853e2c8b7a03ab17443ac25d%22%7D&xxc=taobaoSearch
