itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p721,mid_layer_top,solid-color turtleneck knit sweater,Men's,minimalist warm knit top,loose fit,knit,brownish red,turtleneck knit,"High-neck design for warmth, soft and skin-friendly fabric, loose fit for standalone, layering, or under-layering",pullover
p722,bottom,corduroy casual trousers,Men's,fall/winter corduroy casual trousers,straight-leg fit,cotton,light khaki,minimalist solid color style,"Cotton corduroy, warm and structured, straight-leg fit to flatter the legs, suitable for autumn/winter casual wear",zipper closure
p723,accessory,letter baseball cap,Unisex,daily casual baseball cap,form-fitting headwear,cotton,tan,letter embellished style,"Cotton-nylon blend, breathable and durable, letter print for recognition, suitable for daily casual outfits",direct wear
p724,accessory,striped silk scarf,Unisex,casual striped silk scarf,decorative accessory style,wool,brown-gray striped,striped decorative style,"Silk, smooth texture, stripe design for added depth, suitable for pairing with shirts, jackets, and more",tie-fastening
p725,bag,leather shoulder bag,Unisex,everyday casual leather shoulder bag,medium capacity bag,leather,tan,minimalist solid color style,"Top-grain cow leather, fine texture, single-shoulder carry for daily use, minimalist and versatile design",single shoulder
p726,shoes,suede casual shoes,Men's,everyday casual suede shoes,low-top flat sole,leather,tan,minimalist solid color style,"Suede texture, synthetic leather for durability, lace-up design for adjustable fit",lace-up
p727,outerwear,tweed jacket,Men's,fall/winter tweed jacket,loose fit,cotton,brown-gray heathered,tweed texture,"Wool-polyester blend, warm and structured, tweed texture for added quality, zipper design for easy wear",zipper closure
p728,mid_layer_top,solid-color turtleneck knit sweater,Men's,minimalist warm knit top,loose fit,knit,brownish red,turtleneck knit,"High-neck design for warmth, soft and skin-friendly fabric, loose fit for standalone, layering, or under-layering",pullover
p729,bottom,draped casual trousers,Men's,commuter draped dress trousers,straight-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, straight-leg fit to flatter the legs, suitable for smart-casual scenes",zipper closure
p730,shoes,black lace-up formal leather shoes,Men's,business casual leather shoes,low-top flat sole,leather,solid black,business dress shoe,"Minimalist lace-up design, refined leather texture, suitable for commuting, business, and formal occasions",lace-up
p731,outerwear,tweed jacket,Men's,fall/winter tweed jacket,loose fit,cotton,brown-gray heathered,tweed texture,"Wool-polyester blend, warm and structured, tweed texture for design appeal, suitable for various autumn and winter styles",zipper closure
p732,inner_top,minimalist long-sleeve shirt,Men's,casual long-sleeve shirt,loose fit,cotton,white,minimalist solid color style,"Cotton-nylon blend, breathable and structured, loose fit for daily casual or commute, suitable for standalone or layering",button closure
p733,bottom,draped casual trousers,Men's,commuter draped dress trousers,straight-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, draped and wrinkle-resistant, straight-leg fit to flatter the legs, suitable for smart-casual scenes",zipper closure
p734,shoes,black lace-up formal leather shoes,Men's,business casual leather shoes,low-top flat sole,leather,solid black,business dress shoe,"Minimalist lace-up design, refined leather texture, suitable for commuting, business, and formal occasions",lace-up
p735,accessory,letter baseball cap,Unisex,daily casual baseball cap,form-fitting headwear,cotton,black,letter embellished style,"Cotton-nylon blend, breathable and durable, letter print for recognition, suitable for daily casual outfits",direct wear
p736,outerwear,quilted lightweight down jacket,Men's,fall/winter lightweight quilted down jacket,loose fit,down,black,minimalist quilted,"Polyester-nylon blend, windproof, down-filled for warmth, lightweight fit suitable for layering",zipper closure
p737,outerwear,knit cardigan,Men's,autumn/winter casual knit cardigan,loose fit,knit,light gray,minimalist solid color style,"Wool-cashmere blend, warm and soft, zip closure for easy wear, suitable for autumn/winter layering",zipper closure
p738,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,knit,black,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p739,bottom,corduroy casual trousers,Men's,fall/winter corduroy casual trousers,straight-leg fit,cotton,black,minimalist solid color style,"Cotton corduroy, warm and structured, straight-leg fit to flatter the legs, suitable for autumn/winter casual wear",zipper closure
p740,shoes,suede hiking boots,Men's,outdoor hiking shoes,low-top platform,leather,tan,minimalist solid color style,"Suede leather for quality, platform design for enhanced grip, suitable for outdoor casual wear",lace-up
p741,outerwear,quilted lightweight down jacket,Men's,fall/winter lightweight quilted down jacket,loose fit,cotton,light gray,minimalist quilted,"Polyester-nylon blend, windproof, down-filled for warmth, lightweight fit suitable for various occasions",zipper closure
p742,inner_top,minimalist long-sleeve shirt,Men's,casual long-sleeve shirt,loose fit,cotton,white,minimalist solid color style,"Cotton-nylon blend, breathable and structured, loose fit for daily casual or commute, suitable for standalone or layering",button closure
p743,mid_layer_top,basic turtleneck knit top,Men's,minimalist casual knit top,loose drop-shoulder fit,knit,gray,turtleneck knit,"High neck for warmth, soft and skin-friendly fabric, loose fit suitable for solo, base layer, or layered wear",pullover
p744,bottom,drawstring casual trousers,Men's,casual drawstring trousers,wide-leg fit,cotton,light gray,drawstring,"Polyester-cotton blend, draped and wrinkle-resistant, drawstring waistband to adjust fit, wide-leg fit to flatter the silhouette",drawstring
p745,shoes,techwear casual shoes,Men's,outdoor techwear casual shoes,low-top flat sole,leather,black and gray colorblock,tech-style embellished,"Leather for quality, mesh for breathability, buckle closure to accommodate different foot shapes, suitable for outdoor casual wear",buckle closure
p746,outerwear,quilted lightweight down jacket,Men's,fall/winter lightweight quilted down jacket,loose fit,cotton,light gray,minimalist quilted,"Polyester-nylon blend, windproof, down-filled for warmth, lightweight fit suitable for layering",zipper closure
p747,inner_top,plaid loose-fit long-sleeve shirt,Men's,vintage casual shirt,loose drop-shoulder fit,cotton,brown and gray plaid,plaid shirt,"Classic plaid texture, loose drop-shoulder design, suitable for layering or wearing alone, featuring both casual and vintage aesthetics",button closure
p748,bottom,contrast-trim casual trousers,Men's,casual contrast-trim trousers,wide-leg fit,cotton,tan,contrast trim style,"Polyester-viscose blend, draped and wrinkle-resistant, contrast-trimmed cuffs for detail, wide-leg fit to flatter the legs",zipper closure
p749,accessory,decorative drawstring,Unisex,casual drawstring,decorative accessory style,cotton,gray and black striped,striped decorative style,"Lightweight and durable nylon, functional and decorative accessory for casual trousers, sweatshirts, and more",tie-fastening
p750,shoes,cap-toe formal leather shoes,Men's,business commuter dress shoes,low-top flat sole,leather,black,cap-toe formal style,"Three-piece construction, premium leather texture, lace-up design for a secure fit, suitable for formal business occasions",lace-up
p751,mid_layer_top,quilted down vest,Men's,fall/winter thermal down vest,loose fit,cotton,tan,minimalist quilted,"Windproof polyester-nylon blend, down-filled for warmth, sleeveless design for versatile layering",zipper closure
p752,mid_layer_top,basic turtleneck knit top,Men's,minimalist casual knit top,loose drop-shoulder fit,knit,black,turtleneck knit,"High neck for warmth, soft and skin-friendly fabric, loose fit suitable for solo, base layer, or layered wear",pullover
p753,inner_top,plaid loose-fit long-sleeve shirt,Men's,vintage casual shirt,loose drop-shoulder fit,cotton,brown and gray plaid,plaid shirt,"Classic plaid texture, loose drop-shoulder design, suitable for layering or wearing alone, featuring both casual and vintage aesthetics",button closure
p754,bottom,draped casual shorts,Men's,spring/summer draped casual shorts,wide-leg fit,cotton,black,minimalist solid color style,"Polyester-viscose blend, drape and wrinkle-resistant, wide-leg silhouette to flatter legs, suitable for spring/summer daily casual wear",drawstring
p755,bag,leather handbag,Unisex,smart casual leather handbag,medium capacity bag,leather,tan,minimalist solid color style,"Top-grain cowhide with refined texture, top-handle design for light business use, high-capacity for practicality",top handle
p756,shoes,suede hiking boots,Men's,outdoor hiking shoes,low-top platform,leather,tan,minimalist solid color style,"Suede leather for quality, platform design for enhanced grip, suitable for outdoor casual wear",lace-up
p757,mid_layer_top,quilted down vest,Men's,fall/winter thermal down vest,loose fit,down,light gray,minimalist quilted,"Windproof polyester-nylon blend, down-filled for warmth, sleeveless design for versatile layering",zipper closure
p758,mid_layer_top,crew-neck knit sweater,Men's,fall/winter casual crew-neck sweater,loose fit,knit,bright blue,minimalist solid color style,"Wool-cashmere blend, warm and soft, crew neck design for daily casual wear, suitable as a base layer or standalone",pullover
p759,mid_layer_top,turtleneck knit sweater,Men's,fall/winter thermal turtleneck sweater,loose fit,knit,light gray,minimalist solid color style,"Wool-cashmere blend, warm and soft, turtleneck design for enhanced warmth, suitable for autumn/winter layering",pullover
p760,bottom,contrast-trim casual trousers,Men's,casual contrast-trim trousers,wide-leg fit,cotton,light gray,contrast trim style,"Polyester-viscose blend, draped and wrinkle-resistant, contrast-trimmed cuffs for detail, wide-leg fit to flatter the legs",zipper closure
