itemID,title,gender,style,outline,materials,color,pattern,detail,donning/doffing,URL link
p1214,米白高领纹理针织衫,通用款,高领长袖针织衫,修身合身版型,针织面料,米白+文字装饰,纹理图案,高领+罗纹收边,套头式穿脱,https://item.taobao.com/item.htm?id=951293069968&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000AaDLR6PV2xXmwBtGQDUYZ5DxuskS-d5dxut26ZBi_58&skuId=6032264098628&priceTId=2147803c17686354639491660e109f&utparam=%7B%22aplus_abtest%22%3A%22a55fd8a8836ee5cef6f844cfef4cb540%22%7D&spm=a21n57.imgsearch.item.2&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1215,粉蓝格纹蛋糕长裙,通用款,高腰长裙,宽松裙型,棉质面料,粉蓝格纹,格纹图案,多层褶裥+侧边扣设计,拉链+系扣式,https://item.taobao.com/item.htm?id=923320360713&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000fch-N-nSTjxK9BdlIgZj_PPzQ6JKNeUC0SJNpx7VhUs&skuId=5798625712680&priceTId=2147803c17686354751272546e109f&utparam=%7B%22aplus_abtest%22%3A%228a3ded9f2efb76fae2edbdb696931196%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1216,浅蓝针织贝雷帽,通用款,贝雷帽,头饰型,针织面料,浅蓝色,针织纹理,标识装饰细节,套戴式佩戴,https://detail.tmall.com/item.htm?id=902781495560&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000zUl-2P4EDmLV4m_p8ZEjMA5hogxBzitoiwQqwv_fuos&skuId=5762753777880&priceTId=2147803c17686354877703463e109f&utparam=%7B%22aplus_abtest%22%3A%22b53644fa4bc9b1d0c94580d5cd01f0bc%22%7D&spm=a21n57.imgsearch.item.1
p1217,银色漆皮搭扣单鞋,通用款,搭扣单鞋,低跟鞋型,漆皮面料,银色金属色,纯色无花纹,搭扣+方头设计,套脚式穿脱,https://detail.tmall.com/item.htm?id=842410725033&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=00009cr7YdernXt6_yQ95dblQs2Q6oMjmzWKUYKOCboVK2M&skuId=5781404126537&priceTId=2147803c17686354994194340e109f&utparam=%7B%22aplus_abtest%22%3A%226e95b0d35d006b44e3994640a0fdac7e%22%7D&spm=a21n57.imgsearch.item.4&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1218,藏青翻领Polo衫,通用款,翻领Polo衫,修身短款版型,棉质面料,藏青色+标识装饰,纯色无花纹,翻领+半开襟设计,套头式穿脱,https://detail.tmall.com/item.htm?id=883258618504&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000VOm-bpdtMZ5xdhCKkTfiA2RJr9C60hMC0S4Bmd_URT0&skuId=5890015170770&priceTId=2147803c17686355208595666e109f&utparam=%7B%22aplus_abtest%22%3A%225538dc4849b5c6586e92fb9464c4c7e7%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1219,浅蓝条纹长袖衬衫,通用款,长袖衬衫,宽松版型,棉质面料,浅蓝+条纹装饰,条纹图案,翻领+单排扣+贴袋设计,系扣式穿脱,https://item.taobao.com/item.htm?id=838226279644&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=00004fFbmw68ziCd00-uixMpcetjfL5GJSKj20zbXMbbq4k&skuId=5601033665340&priceTId=2147803c17686355400766720e109f&utparam=%7B%22aplus_abtest%22%3A%22f78acb3df1bb9cf1a912fd40e239d019%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1220,藏青抽绳休闲短裤,通用款,休闲短裤,宽松裤型,棉质面料,藏青色+标识装饰,纯色无花纹,抽绳腰+贴袋设计,松紧腰+套穿式,https://detail.tmall.com/item.htm?id=915141609653&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000LcY3I98IWMm2VPkXfCGbidXmtgv5qDNe2xYxYgNR_-w&skuId=5947413342744&priceTId=2147803c17686355530937633e109f&utparam=%7B%22aplus_abtest%22%3A%22c878bff6e26e9107c4d19adf4ba7e15c%22%7D&spm=a21n57.imgsearch.item.1
p1221,灰白拼色运动鞋,通用款,系带运动鞋,平底鞋型,网面+合成材料,灰白黑拼色,品牌图案,系带+品牌标识,系带式穿脱,https://item.taobao.com/item.htm?id=725201319150&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000SJmagRAzAtvbDmO4LImwwv61lkdKcEFBXdQf4AdKNVE&skuId=5948058885919&priceTId=2147803c17686355650068435e109f&utparam=%7B%22aplus_abtest%22%3A%2207b75d88f6756a4ea25279065afbf55b%22%7D&spm=a21n57.imgsearch.item.1
p1222,浅蓝杂色针织开衫,通用款,翻领针织开衫,宽松短款版型,针织面料,浅蓝杂色,杂色纹理,翻领+单排扣+贴袋设计,系扣式穿脱,https://item.taobao.com/item.htm?id=988365470536&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000MNGuz5alsqvBL0KJaUh2CQ81ga_frYIUwwXy_rd7umE&skuId=6012270961317&priceTId=2147803c17686355823071522e109f&utparam=%7B%22aplus_abtest%22%3A%22c9b81759ccb765004edcfe8909bd4186%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1223,米白圆领短袖T恤,通用款,圆领短袖T恤,宽松版型,棉质面料,米白色,纯色无花纹,圆领+罗纹收边,套头式穿脱,https://detail.tmall.com/item.htm?id=860616262570&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000Xg5PUPW5BcQZGGKPRN2cWjtyWHA_5nk7UoZPVlqw388&skuId=5941194361680&priceTId=2147803c17686356115223288e109f&utparam=%7B%22aplus_abtest%22%3A%22e84628469e34bdc28b2de456cae8afc8%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1224,黑棕格纹半身裙,通用款,高腰半身裙,修身裙型,呢料面料,黑棕格纹,格纹图案,高腰+侧边扣设计,拉链+系扣式,https://item.taobao.com/item.htm?id=993503001075&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000mLftrMTG4xxIlCU0viGO6aXceVtjE9yV2K66ud8EtrA&skuId=5967346272496&priceTId=2147803c17686356210333912e109f&utparam=%7B%22aplus_abtest%22%3A%22b2e620cf6be62614d975a48fc11a075c%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1225,深棕绒面托特包,通用款,托特包,包型,绒面面料,深棕色+标识装饰,纯色无花纹,手提带+挂饰设计,手提 / 肩背式佩戴,https://detail.tmall.com/item.htm?id=1012439419102&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000cu9QtoOF9BzP7mcjE3nPbzdjLkzyNa7ayw3hguR3x60&skuId=6017777989555&priceTId=2147803c17686356317684554e109f&utparam=%7B%22aplus_abtest%22%3A%223b4b94dba4de4d6cd7357d75d46eb642%22%7D&spm=a21n57.imgsearch.item.5
p1226,深棕麂皮乐福鞋,通用款,乐福鞋,低跟鞋型,麂皮面料,深棕+金属装饰,纯色无花纹,金属扣+套脚设计,套脚式穿脱,https://item.taobao.com/item.htm?id=937538307999&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000GqVMLiTKkCh4ozooT4o2UzK1CCdGSJZFuXV_384-Tc8&skuId=5998880322491&priceTId=2147803c17686356450345642e109f&utparam=%7B%22aplus_abtest%22%3A%22460330cdb32fc771815020aed88cdeef%22%7D&spm=a21n57.imgsearch.item.3
p1227,黑底金心针织毛衣,通用款,圆领针织毛衣,宽松版型,针织面料,黑色+金色装饰,心形图案,圆领+罗纹收边,套头式穿脱,https://item.taobao.com/item.htm?id=839075744168&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000L_GGsuDT4s_FnE36g6VY862U0h8mzWlBONOMjvGV6hs&skuId=5767970734151&priceTId=2147808117686394922524566e10a8&utparam=%7B%22aplus_abtest%22%3A%22ec74076cd3a4b73858eed05ac9572824%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1228,蓝白格纹长袖衬衫,通用款,长袖衬衫,宽松版型,棉质面料,蓝白格纹,格纹图案,翻领+单排扣设计,系扣式穿脱,https://item.taobao.com/item.htm?id=832095023336&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000AD-Pn0mjO5ztOPUgYlWku3_LKusMgJHvf-Khg8_n9os&skuId=6141491999127&priceTId=2147808117686395036965168e10a8&utparam=%7B%22aplus_abtest%22%3A%22b09507bbbaed2839505037e8a00ffb57%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1229,藏青灯芯绒短裙,通用款,高腰短裙,修身裙型,灯芯绒面料,藏青色,纯色无花纹,高腰+单扣设计,拉链+系扣式,https://detail.tmall.com/item.htm?id=903158302033&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000VWneXij7iRdxyG6fm7SxS0-DiivxocR4JtVQWBcFuJs&skuId=5929594351891&priceTId=2147808117686395163945981e10a8&utparam=%7B%22aplus_abtest%22%3A%225f3a4e0151512e20ce82c20dcedba9a1%22%7D&spm=a21n57.imgsearch.item.9
p1230,红色皮质单肩包,通用款,单肩包,包型,皮质面料,红色,纯色无花纹,单肩带设计,肩背式佩戴,https://item.taobao.com/item.htm?id=894454588963&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000kdJyn7O5p9juYwbNWnGKUWeemLq7D76fgQxl9DTZLCo&skuId=5911324879080&priceTId=2147808117686395425857806e10a8&utparam=%7B%22aplus_abtest%22%3A%22db74d02babcf62692b2ea6b44b6b83f1%22%7D&spm=a21n57.imgsearch.item.4
p1231,藏青拼色休闲鞋,通用款,系带休闲鞋,平底鞋型,尼龙面料,藏青+白色装饰,纯色无花纹,系带+品牌标识,系带式穿脱,https://item.taobao.com/item.htm?id=894427020016&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000CJILNIhdVqx1nlLKEmTKq7PbuFsR20TEZDFkD3VAWeo&skuId=5911299299620&priceTId=2147808117686395615121067e10a8&utparam=%7B%22aplus_abtest%22%3A%22b02ca32610ab84b0fb70af1b221a1777%22%7D&spm=a21n57.imgsearch.item.2
p1232,棕格纹牛仔拼接西装,通用款,短款西装外套,修身短款版型,呢料+牛仔面料,棕格纹+牛仔装饰,格纹图案,翻领+单排扣+拼接设计,系扣式穿脱,https://item.taobao.com/item.htm?id=751788844046&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000paPXmgjV0grjkrMMr2CHFzakOWpSC0JOy4ri2MbKhPw&skuId=5186273201338&priceTId=2147808117686395731491738e10a8&utparam=%7B%22aplus_abtest%22%3A%224e61b6522813e9fa526569fef77dc036%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1233,米白翻领长袖衬衫,通用款,长袖衬衫,宽松版型,棉质面料,米白色,纯色无花纹,翻领+单排扣设计,系扣式穿脱,https://detail.tmall.com/item.htm?id=979248078881&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000Zk1nkcZcH1qcp9UiRmWXRsqDoAyP8X2FdftiGgP_JTU&skuId=6102606551829&priceTId=2147808117686395835262453e10a8&utparam=%7B%22aplus_abtest%22%3A%2265c0c76d456ce0ac6374a1a338aa6bdc%22%7D&spm=a21n57.imgsearch.item.10&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1234,棕格纹百褶短裙,通用款,高腰短裙,修身裙型,呢料面料,棕格纹,格纹图案,高腰+百褶设计,拉链+系扣式,https://item.taobao.com/item.htm?id=987800335893&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000OvUSD8yXUmnCOOYQeL0XY1tjqhIikq3pya4xOz_3xkU&skuId=6120548675524&priceTId=2147808117686396041543747e10a8&utparam=%7B%22aplus_abtest%22%3A%22df83d08ccf9a08b3741e35a53f4e2f28%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1235,棕色皮质手提包,通用款,手提包,包型,皮质面料,棕色+标识装饰,纯色无花纹,手提带+拉链设计,手提式佩戴,https://item.taobao.com/item.htm?id=853025535766&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=00003OrQBQQIcO80CHkyE69Fz9Jryz_mYLkLefLj5bjcoP8&skuId=5820057562664&priceTId=2147808117686396236504789e10a8&utparam=%7B%22aplus_abtest%22%3A%22e3c49d5fed10cf1f0a63a2b796d9f1aa%22%7D&spm=a21n57.imgsearch.item.14
p1236,黑色金属扣中筒靴,通用款,中筒靴,靴型,麂皮面料,黑色+金属装饰,纯色无花纹,金属扣+厚底设计,套脚式穿脱,https://item.taobao.com/item.htm?id=816861945346&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000rcrACJ61tyQeTKSF54frTyRKqX_ijNZUw3VHhZR2UPk&skuId=5685795315486&priceTId=2147808117686396477286080e10a8&utparam=%7B%22aplus_abtest%22%3A%2298cc7f6cad403ab7e7625994db43ec62%22%7D&spm=a21n57.imgsearch.item.4
p1237,棕格纹撞领拉链夹克,通用款,立领拉链夹克,宽松短款版型,呢料+麂皮面料,棕格纹+棕领装饰,格纹图案,立领+拉链+收腰设计,拉链式穿脱,https://detail.tmall.com/item.htm?id=973482055071&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000JZdmOb6zebsJZHInANGigdBIs8I2F5L5PDERMDlc5J0&skuId=5926294004741&priceTId=214780e317686400325806496e1256&utparam=%7B%22aplus_abtest%22%3A%22410e8c81af52ee2f3b79caeabab50c62%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1238,藏青绞花针织开衫,通用款,圆领针织开衫,修身版型,针织面料,藏青+红边装饰,绞花纹理,圆领+单排扣设计,系扣式穿脱,https://detail.tmall.com/item.htm?id=970205269715&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000_R0sYq_FPX4rdwo-GWpC9oaO2M0hWLmLu-aeYrm95OI&skuId=6084138406485&priceTId=214780e317686400620998106e1256&utparam=%7B%22aplus_abtest%22%3A%22bf1756a6e1307a3c87f3892a30a70336%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1239,棕格纹高腰百褶长裙,通用款,高腰长裙,宽松裙型,呢料面料,棕格纹+撞腰装饰,格纹图案,高腰+百褶+松紧腰设计,松紧腰+套穿式,https://detail.tmall.com/item.htm?id=974788845201&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=00001jMfgpH0xso0bpz5VKmbBb4IP8M-F09WbdeysBRrACE&skuId=5926451328470&priceTId=214780e317686400725538703e1256&utparam=%7B%22aplus_abtest%22%3A%22f681e8eea0a4f0efc79eca1964741700%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1240,棕褐麂皮金属扣中筒靴,通用款,中筒靴,厚底靴型,麂皮面料,棕褐+金属装饰,纯色无花纹,多搭扣+褶皱设计,套脚式穿脱,https://detail.tmall.com/item.htm?id=974417910931&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000XwB5rQYo-wMWXLtPmV6Fbx1FPiRO019RMOgOHUZsulE&skuId=6093139746167&priceTId=214780e317686400862981472e1256&utparam=%7B%22aplus_abtest%22%3A%2217674931d7bed53ab5b3e7d27fafa19e%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1241,米白长款拉链羽绒服,通用款,长款羽绒服,宽松长款版型,棉质面料+羽绒填充,米白色,纯色无花纹,拉链+灯笼袖设计,拉链式穿脱,https://detail.tmall.com/item.htm?id=986323449962&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000iCmjq5I0OL_00mvuZlWPUAH5QY-Pu6g6mn3Alwk9Ico&skuId=5949415889358&priceTId=214780e317686400960862165e1256&utparam=%7B%22aplus_abtest%22%3A%22b26a07a807d6710cef96fd809f29aea7%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1242,黑色蕾丝高领打底衫,通用款,高领长袖打底衫,修身版型,蕾丝面料,黑色+闪片装饰,蕾丝纹理,高领+波浪边设计,套头式穿脱,https://item.taobao.com/item.htm?id=978437481288&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000VBD3ZkWFhjpsvjcqpRAZTktj_Ds9dsC2mfnNh-FqHSM&skuId=6098773850881&priceTId=214780e317686401051382810e1256&utparam=%7B%22aplus_abtest%22%3A%22c934fba5a6426ac72530150260573701%22%7D&spm=a21n57.imgsearch.item.1
p1243,黑底钻饰阔腿牛仔裤,通用款,阔腿牛仔裤,宽松裤型,牛仔布面料,黑色+钻石装饰,钻饰图案,高腰+阔腿设计,拉链+系扣式,https://detail.tmall.com/item.htm?id=990943036269&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000ys4EXXFCuXEMgOc8HMMhCp4KMAC0ewe00Nq72EICKcg&skuId=6123480747588&priceTId=214780e317686401178373686e1256&utparam=%7B%22aplus_abtest%22%3A%22398649465a15336c26027fe60547774f%22%7D&spm=a21n57.imgsearch.item.2&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1244,黑色皮质高跟短靴,通用款,高跟短靴,靴型,皮质面料,黑色,纯色无花纹,拉链+方头设计,拉链式穿脱,https://item.taobao.com/item.htm?id=1001109750589&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000TLs_JoyFfchPQgNvxHcj1gb1GKIV-3mfZLl-HgnB5Uc&skuId=5989041588065&priceTId=214780e317686401309024434e1256&utparam=%7B%22aplus_abtest%22%3A%2201c266b785c58e49c6c8e75efd329ccc%22%7D&spm=a21n57.imgsearch.item.6
p1245,浅灰爱心标识连帽卫衣,通用款,连帽拉链卫衣,宽松短款版型,棉质面料,浅灰+爱心装饰,纯色无花纹,连帽+贴袋设计,拉链式穿脱,https://detail.tmall.com/item.htm?id=960730623886&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000JhF9fjk3Xv43zsta92QndyY_tlYT1shIIGIknMxvMlo&skuId=5896081461921&priceTId=214780e317686401498565498e1256&utparam=%7B%22aplus_abtest%22%3A%224d0e8398f722a86dde2b6ec09cbecce3%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1246,米白彩虹字母长袖T恤,通用款,圆领长袖T恤,宽松版型,棉质面料,米白+彩虹字母装饰,字母图案,圆领+罗纹收边,套头式穿脱,https://detail.tmall.com/item.htm?id=961889033766&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=0000Y0kO4GQ0A4loZOypZanxsXKNEE-XjNyQYdUmncTr7Co&skuId=5894605912897&priceTId=213e001d17686401687114703e1882&utparam=%7B%22aplus_abtest%22%3A%2254e8301f1fbdcf13bfdbb3b1c66de84a%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
p1247,藏青工装阔腿裤,通用款,工装阔腿裤,宽松裤型,棉质面料,藏青色,纯色无花纹,高腰+工装袋设计,拉链+系扣式,https://detail.tmall.com/item.htm?id=964585029573&ns=1&abbucket=19&xxc=taobaoSearch&mi_id=00004JARlmHft0pXFUvuwCwJYIZigIl12GzA-Ys3YXaqDow&skuId=5904864497983&priceTId=213e001d17686401798135536e1882&utparam=%7B%22aplus_abtest%22%3A%22e005a316a4d5635f0f663492e41c6762%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%22cf99038e5ad44072877c2d331145e0b4%22%2C%22selectedBenefitCode%22%3A%223f269a874b2f4b28a5758840728ea52b%2Ce7f9a72695b14f42b720e12207339b38%2C4197878247924afeb9f32be0b7fb6505%22%7D
