itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p1198,accessory,dark blue high-waisted denim skirt,Unisex,high-waisted denim skirt,slim-fit skirt silhouette,denim fabric,navy blue,"solid color, no pattern",High-waisted with topstitching,Zipper and button closure
p1199,shoes,black patent leather loafers,Unisex,loafers,low-heel shoe silhouette,patent leather,black with metal hardware,"solid color, no pattern",Metal buckle with platform sole,Slip-on style
p1200,outerwear,light blue cable-knit hooded cardigan,Unisex,hooded zip-up cardigan,loose silhouette,knit fabric,light blue with embroidery,cable knit texture,hooded+zipper+patch pockets,Zipper closure
p1201,mid_layer_top,off-white high-neck textured knit sweater,Unisex,mock neck long-sleeve knit top,slim fit,knit fabric,off-white with graphic text,textured pattern,mock neck+ribbed trim,Pullover
p1202,bottom,pink and blue plaid tiered maxi skirt,Unisex,high-waisted maxi skirt,loose skirt silhouette,cotton fabric,pink and blue plaid,plaid pattern,Multi-layered pleats with side button detail,Zipper and button closure
p1203,shoes,silver patent leather buckled flats,Unisex,buckle flats,low-heel shoe silhouette,patent leather,metallic silver,"solid color, no pattern",Buckle with square toe,Slip-on style
p1204,mid_layer_top,khaki fleece-lined hooded sweatshirt,Unisex,hooded zip-up sweatshirt,loose silhouette,plush fabric,khaki,"solid color, no pattern",hooded+zipper+patch pockets,Zipper closure
p1205,inner_top,brown and black plaid long-sleeve shirt,Unisex,long-sleeve shirt,loose silhouette,cotton fabric,brown and black plaid,plaid pattern,lapel collar+single-breasted design,Button closure
p1206,mid_layer_top,off-white mock-neck knit top,Unisex,mock-neck long-sleeve knit top,slim fit,knit fabric,off-white,ribbed texture,mock neck+ribbed hem,Pullover
p1207,bottom,tan corduroy maxi skirt,Unisex,high-waisted maxi skirt,loose skirt silhouette,corduroy fabric,tan,"solid color, no pattern",high-waisted+elastic waist+pleated design,elastic waist + pull-on
p1208,shoes,black multi-buckle knee-high boots,Unisex,knee-high boots,boot silhouette,leather fabric,black,"solid color, no pattern",Multi-buckle with lace-up design,Slip-on style
p1209,outerwear,light blue contrast-collar stand-collar jacket,Unisex,stand-collar zip-up jacket,loose cropped fit,cotton fabric,light blue with plaid collar,"solid color, no pattern",stand collar+zipper+patch pockets,Zipper closure
p1210,inner_top,light gray crew-neck long-sleeve T-shirt,Unisex,crew neck long-sleeve T-shirt,slim cropped fit,cotton fabric,light gray with logo detail,"solid color, no pattern",Crew neck with ribbed trim,Pullover
p1211,bottom,off-white lace tiered maxi skirt,Unisex,high-waisted maxi skirt,loose skirt silhouette,lace + cotton,off-white,lace texture,Multi-layered pleats with elasticated waist,elastic waist + pull-on
p1212,shoes,light blue striped casual shoes,Unisex,lace-up casual shoes,flat style,suede,light blue with white stripes,striped pattern,lace-up+brand logo,Lace-up closure
p1213,mid_layer_top,light gray fleece-lined hooded sweatshirt,Unisex,hooded zip-up sweatshirt,loose silhouette,fleece-lined cotton,light gray with embroidery,"solid color, no pattern",hooded+zipper+patch pockets,Zipper closure
p1214,mid_layer_top,off-white high-neck textured knit sweater,Unisex,mock neck long-sleeve knit top,slim fit,knit fabric,off-white with graphic text,textured pattern,mock neck+ribbed trim,Pullover
p1215,bottom,pink and blue plaid tiered maxi skirt,Unisex,high-waisted maxi skirt,loose skirt silhouette,cotton fabric,pink and blue plaid,plaid pattern,Multi-layered pleats with side button detail,Zipper and button closure
p1216,accessory,light blue knit beret,Unisex,beret,headwear style,knit fabric,light blue,knit texture,Logo detail,pull-on
p1217,shoes,silver patent leather buckled flats,Unisex,buckle flats,low-heel shoe silhouette,patent leather,metallic silver,"solid color, no pattern",Buckle with square toe,Slip-on style
p1218,inner_top,navy collared polo shirt,Unisex,polo shirt,slim cropped fit,cotton fabric,navy with logo detail,"solid color, no pattern",Collared with half-placket,Pullover
p1219,inner_top,light blue striped long-sleeve shirt,Unisex,long-sleeve shirt,loose silhouette,cotton fabric,light blue with striped detail,striped pattern,lapel+single-breasted+patch pockets,Button closure
p1220,bottom,navy drawstring casual shorts,Unisex,casual shorts,loose fit,cotton fabric,navy with logo detail,"solid color, no pattern",Drawstring waist with patch pockets,elastic waist + pull-on
p1221,shoes,gray and white color-block sneakers,Unisex,lace-up sneakers,flat style,mesh and synthetic material,"gray, white, and black colorblock",brand logo pattern,lace-up+brand logo,Lace-up closure
p1222,outerwear,light blue heathered knit cardigan,Unisex,collared knit cardigan,loose cropped fit,knit fabric,light blue heather,marl texture,lapel+single-breasted+patch pockets,Button closure
p1223,inner_top,off-white crew-neck short-sleeve T-shirt,Unisex,crew neck short-sleeve T-shirt,loose silhouette,cotton fabric,off-white,"solid color, no pattern",Crew neck with ribbed trim,Pullover
p1224,bottom,black and brown plaid skirt,Unisex,high-waisted skirt,slim-fit skirt silhouette,wool-blend fabric,black and brown plaid,plaid pattern,High-waisted with side button detail,Zipper and button closure
p1225,bag,dark brown suede tote bag,Unisex,tote bag,bag silhouette,suede fabric,dark brown with logo detail,"solid color, no pattern",Top handle with charm detail,handheld / shoulder carry
p1226,shoes,dark brown suede loafers,Unisex,loafers,low-heel shoe silhouette,suede,dark brown with metal hardware,"solid color, no pattern",Metal buckle with slip-on design,Slip-on style
p1227,mid_layer_top,black knit sweater with gold heart pattern,Unisex,crew neck knit sweater,loose silhouette,knit fabric,black with gold-tone detail,heart pattern,Crew neck with ribbed trim,Pullover
p1228,inner_top,blue and white plaid long-sleeve shirt,Unisex,long-sleeve shirt,loose silhouette,cotton fabric,blue and white plaid,plaid pattern,lapel collar+single-breasted design,Button closure
p1229,bottom,navy corduroy mini skirt,Unisex,high-waisted mini skirt,slim-fit skirt silhouette,corduroy fabric,navy,"solid color, no pattern",High-waisted with single button,Zipper and button closure
p1230,bag,red leather shoulder bag,Unisex,shoulder bag,bag silhouette,leather fabric,red,"solid color, no pattern",Single shoulder strap,shoulder carry
p1231,shoes,navy color-block casual shoes,Unisex,lace-up casual shoes,flat style,nylon,navy with white detail,"solid color, no pattern",lace-up+brand logo,Lace-up closure
p1232,outerwear,brown plaid denim-paneled blazer,Unisex,cropped blazer,slim cropped fit,wool-blend and denim,brown plaid with denim trim,plaid pattern,Collared with single-breasted and panelled design,Button closure
p1233,inner_top,off-white collared long-sleeve shirt,Unisex,long-sleeve shirt,loose silhouette,cotton fabric,off-white,"solid color, no pattern",lapel collar+single-breasted design,Button closure
p1234,bottom,brown plaid pleated mini skirt,Unisex,high-waisted mini skirt,slim-fit skirt silhouette,wool-blend fabric,brown plaid,plaid pattern,High-waisted with pleated design,Zipper and button closure
p1235,bag,brown leather handbag,Unisex,handbag,bag silhouette,leather fabric,brown with logo detail,"solid color, no pattern",Top handle with zip closure,handheld carry
p1236,shoes,black metal-buckle mid-calf boots,Unisex,mid-calf boots,boot silhouette,suede,black with metal hardware,"solid color, no pattern",Metal buckle with platform sole,Slip-on style
p1237,outerwear,brown plaid contrast-collar zip-up jacket,Unisex,stand-collar zip-up jacket,loose cropped fit,wool-blend and suede,brown plaid with brown collar detail,plaid pattern,Stand collar with zip and cinched waist,Zipper closure
p1238,outerwear,navy cable-knit cardigan,Unisex,crew-neck knit cardigan,slim-fit silhouette,knit fabric,navy with red trim,cable knit texture,crew neck + single-breasted design,Button closure
p1239,bottom,brown plaid high-waisted pleated maxi skirt,Unisex,high-waisted maxi skirt,loose skirt silhouette,wool-blend fabric,brown plaid with contrast waist detail,plaid pattern,High-waisted with pleated and elasticated waist,elastic waist + pull-on
p1240,shoes,tan suede metal-buckle mid-calf boots,Unisex,mid-calf boots,platform boot silhouette,suede,tan with metal detail,"solid color, no pattern",Multi-buckle with gathered detail,Slip-on style
p1241,outerwear,off-white long zip-up down jacket,Unisex,long down jacket,loose long fit,cotton with down filling,off-white,"solid color, no pattern",Zip closure with balloon sleeves,Zipper closure
p1242,inner_top,black lace high-neck base layer,Unisex,high neck long-sleeve base layer,slim-fit silhouette,lace,black with sequin detail,lace texture,High neck with lettuce edge,Pullover
p1243,bottom,black rhinestone-embellished wide-leg jeans,Unisex,wide-leg jeans,loose fit,denim fabric,black with rhinestone detail,rhinestone pattern,high-waisted + wide-leg design,Zipper and button closure
p1244,shoes,black leather high-heel ankle boots,Unisex,heeled ankle boots,boot silhouette,leather fabric,black,"solid color, no pattern",Zip closure with square toe,Zipper closure
p1245,mid_layer_top,light gray heart logo hooded sweatshirt,Unisex,hooded zip-up sweatshirt,loose cropped fit,cotton fabric,light gray with heart detail,"solid color, no pattern",Hooded with patch pockets,Zipper closure
p1246,inner_top,off-white rainbow letter long-sleeve T-shirt,Unisex,crew neck long-sleeve T-shirt,loose silhouette,cotton fabric,off-white with rainbow letter detail,letter pattern,Crew neck with ribbed trim,Pullover
p1247,bottom,navy cargo wide-leg trousers,Unisex,cargo wide-leg trousers,loose fit,cotton fabric,navy,"solid color, no pattern",High-waisted with cargo pockets,Zipper and button closure
p1248,shoes,red suede casual shoes,Unisex,lace-up casual shoes,flat style,suede,red with white trim,"solid color, no pattern",lace-up+brand logo,Lace-up closure
p1249,mid_layer_top,dark gray zip-up hooded sweatshirt,Unisex,hooded zip-up sweatshirt,loose silhouette,cotton fabric,dark gray,"solid color, no pattern",Hooded with zip closure,Zipper closure
p1250,inner_top,blue-gray plaid long-sleeve shirt,Unisex,long-sleeve shirt,loose silhouette,cotton fabric,blue-gray plaid,plaid pattern,lapel collar+single-breasted design,Button closure
p1251,bottom,light gray joggers,Unisex,jogger pants,loose fit,cotton fabric,light gray,"solid color, no pattern",Elasticated waist with cuffed hem,elastic waist + pull-on
p1252,shoes,black leather square-toe flats,Unisex,square-toe flats,low-heel shoe silhouette,leather fabric,black,"solid color, no pattern",Square toe with low heel,Slip-on style
p1253,mid_layer_top,light gray ribbon-detail hooded sweatshirt,Unisex,hooded zip-up sweatshirt,loose silhouette,cotton fabric,light gray,"solid color, no pattern",Hooded with ribbon and patch pockets,Zipper closure
p1254,mid_layer_top,light pink rabbit pattern sweater,Unisex,crew neck knit sweater,loose silhouette,knit fabric,light pink with rabbit detail,cartoon pattern,Crew neck with ribbed trim,Pullover
p1255,bottom,black leather cargo mini skirt,Unisex,high-waisted mini skirt,slim-fit skirt silhouette,leather fabric,black,"solid color, no pattern",High-waisted with cargo pockets,Zipper and button closure
p1256,shoes,dark gray denim knee-high boots,Unisex,knee-high boots,platform boot silhouette,denim fabric,dark gray,"solid color, no pattern",Lace-up with buckle detail,Slip-on style
p1257,outerwear,gray-brown gradient shearling collar jacket,Unisex,jacket,loose cropped fit,denim and sherpa,gray-brown gradient with faux fur collar,"solid color, no pattern",Zip closure with patch pockets,Zipper closure
p1258,outerwear,light gray slim-fit hooded jacket,Unisex,hooded zip-up jacket,slim cropped fit,cotton fabric,light gray,"solid color, no pattern",Hooded with zip closure,Zipper closure
p1259,bottom,black leather cargo mini skirt,Unisex,high-waisted mini skirt,slim-fit skirt silhouette,leather fabric,black,"solid color, no pattern",High-waisted with cargo pockets,Zipper and button closure
p1260,shoes,dark gray denim knee-high boots,Unisex,knee-high boots,platform boot silhouette,denim fabric,dark gray,"solid color, no pattern",Lace-up with buckle detail,Slip-on style
p1261,outerwear,off-white stand-collar cropped down jacket,Unisex,cropped down jacket,loose cropped fit,cotton with down filling,off-white,"solid color, no pattern",Zip closure with balloon sleeves,Zipper closure
p1262,outerwear,light gray diamond-pattern knit cardigan,Unisex,crew-neck knit cardigan,slim cropped fit,knit fabric,light gray with blue and black argyle detail,diamond pattern,crew neck + single-breasted design,Button closure
p1263,inner_top,blue and white plaid waist-cinching shirt,Unisex,long-sleeve shirt,slim-fit cinched-waist silhouette,cotton fabric,blue and white plaid,plaid pattern,lapel collar+single-breasted design,Button closure
p1264,bottom,black plush high-waisted mini skirt,Unisex,high-waisted mini skirt,loose skirt silhouette,plush fabric,black,"solid color, no pattern",high-waisted+elastic waist,elastic waist + pull-on
p1265,shoes,black leather knee-high boots,Unisex,knee-high boots,platform boot silhouette,leather fabric,black with metal hardware,"solid color, no pattern",Multi-buckle design,Slip-on style
p1266,outerwear,light gray striped leather-collar jacket,Unisex,jacket,loose cropped fit,suiting fabric and leather,light gray striped with black collar detail,striped pattern,Collared with cinched waist,Pullover
