itemID,title,gender,style,outline,materials,color,pattern,detail,donningdoffing,URL link
p553,破洞牛仔裤,男款,复古破洞牛仔裤,直筒版型,牛仔面料,浅蓝做旧色,破洞装饰款,棉氨混纺增强弹性，破洞工艺强化复古风格，直筒版型适配多数身形,拉链式,https://item.taobao.com/item.htm?ft=t&id=884680596834&pisk=gj0nYDGeSDrI1YWwoTzBYqy2cgwusya7UYQ8ezeybRys9adI9cVreAOWOyhzEYDTCXQJOXnGZjMiEuOQe8yoebop6ELxOXa7zzvvkEC5L1LsKTzPzQSaGWRTTAFVYEz7zKplXarBozMnFIT1afRgw7FPLYyP7ly_wMyrUJrNQSVbz8krUP8aGSBzTMzP7Ny_TT7zaalN7WFAUwyrUlRgZSazUYresfy_azyr_v7zn4us7LnM0KhbE3iUtk2qTJlKtV-84MG8IcoquWcg1Xo5zaugtkgioYFbwknrGogKsUb_Jjma7ShB-N4qTSDLBx8VSPlt_YEjfL_YfA0uD2rCaIyqRfub7lL2ifuspXgiw_8z6xeZO2zkuIa38Jzg14p188mZ42EQP9JYAboiIW4V4DIN0VJdPbieHgs7Y5NgHPv0jTsN8LhXsCjXAkP_9K3JsgbCha7DWCAG0RZU1WhO.&spm=pc_detail.30350276.202205.4.173452e1v0vAvC
p554,格纹丝巾,通用款,日常装饰格纹丝巾,装饰配饰型,棉质面料,棕黄格纹色,格纹装饰款,桑蚕丝质感柔滑，格纹图案增强穿搭氛围感，适配衬衫、夹克等搭配,系绑式,https://item.taobao.com/item.htm?abbucket=18&id=898806142020&mi_id=0000w7q1tmCyMsN1ZKi7egFnIjh_UlRmfQ9JdveXy7WyHVE&ns=1&priceTId=2147811117663840155312932e0e8a&skuId=5761080160831&spm=a21n57.imgsearch.item.14&utparam=%7B%22aplus_abtest%22%3A%2262438958e929a1a056a7da3b3f8207cf%22%7D&xxc=taobaoSearch
p555,厚底德比鞋,男款,意式手工休闲皮鞋,厚底圆头版型,皮质面料,黑色,厚底圆头款,意式手工工艺呈现细腻质感，厚底设计强化造型层次，头层牛皮兼具舒适与耐用性，适配秋冬日常休闲轻商务场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=747622088372&mi_id=0000WHcrxAOuV5fn74F3-okG2SFVkg8YWq9PBYoYcxS7RGI&ns=1&priceTId=2147811117663827463553166e0e8a&skuId=5159923373410&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226549c0b38148d00f2d62b5cc7c81d99a%22%7D&xxc=taobaoSearch
p556,做旧牛仔夹克,男款,复古做旧牛仔夹克,宽松版型,牛仔面料,浅蓝做旧色,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，贴袋设计提升实用性,纽扣式,https://item.taobao.com/item.htm?id=884717720552&mi_id=0000t_xMzq76hvzPjubKLJKnhX05wRVWJT29Wd-0Vj-IpIQ&spm=a21xtw.29178619.0.0
p557,坑条长袖衬衫,男款,日常休闲坑条衬衫,宽松版型,棉质面料,黑色,坑条装饰款,棉锦混纺透气挺括，坑条纹理提升细节层次，适配日常休闲通勤,纽扣式,https://item.taobao.com/item.htm?id=883731567376&mi_id=00007Yr6D9nH6P3ZxhsLhTpYpI8FHgr-foEodKo_5hd_hXI&spm=a21xtw.29178619.0.0&sku_properties=1627207%3A36585076091
p558,直筒牛仔裤,男款,日常休闲直筒牛仔裤,直筒版型,牛仔面料,中蓝纯色,纯色简约款,棉氨混纺增强弹性，直筒版型修饰腿型，适配日常多风格穿搭,拉链式,https://item.taobao.com/item.htm?ft=t&id=884680596834&pisk=gj0nYDGeSDrI1YWwoTzBYqy2cgwusya7UYQ8ezeybRys9adI9cVreAOWOyhzEYDTCXQJOXnGZjMiEuOQe8yoebop6ELxOXa7zzvvkEC5L1LsKTzPzQSaGWRTTAFVYEz7zKplXarBozMnFIT1afRgw7FPLYyP7ly_wMyrUJrNQSVbz8krUP8aGSBzTMzP7Ny_TT7zaalN7WFAUwyrUlRgZSazUYresfy_azyr_v7zn4us7LnM0KhbE3iUtk2qTJlKtV-84MG8IcoquWcg1Xo5zaugtkgioYFbwknrGogKsUb_Jjma7ShB-N4qTSDLBx8VSPlt_YEjfL_YfA0uD2rCaIyqRfub7lL2ifuspXgiw_8z6xeZO2zkuIa38Jzg14p188mZ42EQP9JYAboiIW4V4DIN0VJdPbieHgs7Y5NgHPv0jTsN8LhXsCjXAkP_9K3JsgbCha7DWCAG0RZU1WhO.&spm=pc_detail.30350276.202205.4.173452e1v0vAvC
p559,高帮厚底靴,男款,潮流高帮厚底靴,高帮厚底版型,皮质面料,黑色,纯色简约款,头层牛皮保障质感，合成革增强耐用性，厚底设计强化潮流属性，适配秋冬穿搭,拉链式,https://item.taobao.com/item.htm?abbucket=18&id=935060910850&mi_id=0000ATdudJ80g-OSmxjeiT9xIcEp2APkt1Fs08qgrXsxjYM&ns=1&priceTId=214784ca17663859367148049e123c&skuId=5825484512800&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22066a1d5f6a282e2a89c8ff9b86d3db8d%22%7D&xxc=taobaoSearch
p560,机能风连帽夹克,男款,户外机能连帽夹克,宽松版型,棉质面料,黑色,机能简约款,尼龙材质防水耐磨，多口袋设计增强实用性，连帽版型适配户外场景,拉链式,https://item.taobao.com/item.htm?id=838580095217&mi_id=0000XgKJvwe2jhnXiDDAh_wns29JSUoJLykeqc31pbNtgtk&spm=a21xtw.29178619.0.0
p561,印花连帽卫衣,男款,日常休闲印花卫衣,宽松版型,针织面料,黑色,印花装饰款,棉涤抓绒柔软保暖，印花设计强化风格，连帽版型适配日常休闲,套头式,https://item.taobao.com/item.htm?id=843163885510&mi_id=0000aSjW_B61sxxhVdouglQ-uWb3smwrk4wZhWu5msOTbs4&spm=a21xtw.29178619.0.0
p562,破洞牛仔裤,男款,复古破洞牛仔裤,直筒版型,牛仔面料,深灰做旧色,破洞装饰款,棉氨混纺增强弹性，多破洞设计强化复古风格，直筒版型适配多数身形,拉链式,https://item.taobao.com/item.htm?id=839079280895&mi_id=0000Zt6Hv0Iqw_UIRO8fb4fP8VNN3h2M5EpT256mbZQ2Z2g&spm=a21xtw.29178619.0.0
p563,尼龙单肩包,通用款,日常休闲尼龙单肩包,中容量包型,皮质面料,黑色,纯色简约款,尼龙材质轻便耐磨，单肩背法适配日常出行，大容量设计提升实用性,单肩式,https://item.taobao.com/item.htm?id=847394272446&mi_id=0000ZW09yv-iEPnvhWUpdQQ3KelZ4XqbLnKGh0XUSZEf2n0&spm=a21xtw.29978518.0.0&skuId=5632059285587
p564,机能风休闲鞋,男款,户外机能休闲鞋,低帮平底版型,皮质面料,黑灰拼色,机能装饰款,牛皮保障质感，网布增强透气性，机能设计适配户外休闲场景,搭扣式,https://detail.tmall.com/item.htm?abbucket=18&id=918651350798&mi_id=0000emgaEEde2ymD5ziquTpn9xovdRCr5J6rsmcmS_ZcHaw&ns=1&priceTId=2150499e17663936265493573e120f&skuId=5956308783636&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22ed1c4adb96edf6366d714a0a2b9bfa52%22%7D&xxc=taobaoSearch
p565,条纹针织毛衣,男款,秋冬休闲条纹毛衣,宽松版型,针织面料,灰棕条纹色,条纹装饰款,羊毛羊绒混纺保暖柔软，宽条纹设计增强视觉层次，适配秋冬内搭,套头式,https://item.taobao.com/item.htm?id=838574787911&mi_id=00004mTd9AuHyssG8jqKlER5PRQJs0WYHllnamM1kuzrAOs&spm=a21xtw.29178619.0.0
p566,简约牛仔衬衫,男款,日常休闲牛仔衬衫,宽松版型,牛仔面料,浅蓝纯色,纯色简约款,棉氨混纺增强弹性，简约版型适配日常休闲，可单穿内搭,纽扣式,https://item.taobao.com/item.htm?id=843351612826&mi_id=0000EP_xOrgpkTEh2LhLUBUhzA1aTalj_DhwKLkU3SKd27Y&spm=a21xtw.29178619.0.0
p567,直筒牛仔裤,男款,日常休闲直筒牛仔裤,直筒版型,牛仔面料,中蓝做旧色,做旧装饰款,棉氨混纺增强弹性，做旧工艺强化复古感，直筒版型修饰腿型,拉链式,https://item.taobao.com/item.htm?id=858848663872&mi_id=0000VO3g1CICQUrcq1peqI8mI1YXBasRWYfMcdZGeZq0sEA&spm=a21xtw.29178619.0.0
p568,厚底德比鞋,男款,英伦复古休闲皮鞋,厚底圆头版型,皮质面料,黑色,厚底圆头款,撞色鞋带搭配金属扣装饰，厚底设计强化复古风格，超纤皮材质兼具质感与透气性，适配日常休闲复古穿搭场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=968793183933&mi_id=0000WA2RKXMr9c2Q_R-BEr88_Lk-qBiJyAhHqwPqYoi41cM&ns=1&priceTId=215041fe17663941982084364e199f&skuId=6083659286623&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228ec76d44eafb0788fa7e0007eeeb22ae%22%7D&xxc=taobaoSearch
p569,条纹针织毛衣,男款,秋冬休闲条纹毛衣,宽松版型,针织面料,黑蓝条纹色,条纹装饰款,羊毛羊绒混纺保暖柔软，蓝黑条纹设计增强风格，适配秋冬日常穿搭,套头式,https://item.taobao.com/item.htm?id=838574787911&mi_id=00004mTd9AuHyssG8jqKlER5PRQJs0WYHllnamM1kuzrAOs&spm=a21xtw.29178619.0.0
p570,简约长袖衬衫,男款,日常休闲长袖衬衫,宽松版型,棉质面料,浅蓝纯色,纯色简约款,棉锦混纺透气挺括，宽松版型适配日常休闲通勤，可单穿内搭,纽扣式,https://item.taobao.com/item.htm?id=679371475298&mi_id=0000N4Fp7ZkW2k0Qlrmc9Wb87GfdXPPos99dvZMQPC8kSTs&spm=a21xtw.29978518.0.0&sku_properties=1627207%3A21698281251
p571,抽绳休闲裤,男款,日常休闲抽绳裤,阔腿版型,棉质面料,浅卡其色,抽绳装饰款,聚酯粘纤混纺垂坠抗皱，抽绳腰头适配不同身形，阔腿版型修饰腿型,抽绳式,https://item.taobao.com/item.htm?id=838639990916&mi_id=00007pVhk7m-_KzyA8x0_casIrgycK4JRXhJWyi4_pL_zok&spm=a21xtw.29178619.0.0
p572,羊羔毛冷帽,通用款,秋冬保暖羊羔毛冷帽,弹力贴合款,针织面料,棕褐色,纯色简约款,仿羊羔毛面料保暖柔软，弹力帽型适配多数头围，适配秋冬日常,直接佩戴,https://item.taobao.com/item.htm?id=985179112570&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=00002x6rRDnrIqrnqMtdP6W_9al72ccLi0s--VdHf3EkfqY&skuId=5945091708076&priceTId=2147802217685555238918093e1089&utparam=%7B%22aplus_abtest%22%3A%22d125c1814c82e9cc9bad2520b20579c5%22%7D&spm=a21n57.imgsearch.item.1
p573,棕色休闲皮鞋,男款,轻商务棕色皮鞋,低帮平底版型,皮质面料,棕褐色,纯色简约款,头层牛皮质感细腻，棕色系适配轻商务、日常休闲等多场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=863582208512&mi_id=00004UQmXVnPioFrD74Iy6zxOSOKa14jYj4egOMt5fJIdb8&ns=1&priceTId=215041fe17663948993087263e199f&skuId=5686227785258&spm=a21n57.imgsearch.item.6&utparam=%7B%22aplus_abtest%22%3A%2257a47458cde33364c2061dc0fb2a1760%22%7D&xxc=taobaoSearch
p574,灯芯绒绗缝夹克,男款,秋冬灯芯绒绗缝夹克,宽松版型,棉质面料,棕褐色,绗缝装饰款,纯棉灯芯绒保暖挺括，绗缝设计增强保暖性，拉链款方便穿脱,拉链式,https://item.taobao.com/item.htm?id=839088716259&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=0000QLeeFOoS621QlkqPpeRykIMKQ5X5UFELfZYfYjiF4H8&skuId=5599740836522&priceTId=2147802217685555329148471e1089&utparam=%7B%22aplus_abtest%22%3A%22611434b79838079ba62ad611ce8eef95%22%7D&spm=a21n57.imgsearch.item.1
p575,拉链连帽卫衣,男款,日常休闲拉链卫衣,宽松版型,棉质面料,黑色,纯色简约款,棉涤抓绒柔软保暖，拉链设计方便穿脱，连帽版型适配日常休闲,拉链式,https://item.taobao.com/item.htm?id=834504464506&mi_id=0000XfQANJDDL-VggPqrSYYuP86L8ZedtQ_Su3Y8Rt4T0t4&spm=a21xtw.29978518.0.0
p576,高领纯色针织毛衣,男款,简约保暖针织上衣,宽松版型,针织面料,棕色,高领针织款,高领设计提升保暖性，面料柔软亲肤，版型宽松适配单穿内搭叠穿,套头式,https://item.taobao.com/item.htm?id=656085339286&mi_id=0000feHFjoM4rQqBgyCbOXeiHVmr1Ryp_DXrkVcFICZqXzI&spm=a21xtw.29978518.0.0
p577,工装风休闲裤,男款,户外工装休闲裤,直筒版型,棉质面料,黑色,工装简约款,棉涤混纺耐磨抗皱，立体口袋适配户外收纳，直筒版型适配多数身形,拉链式,https://item.taobao.com/item.htm?abbucket=18&id=834082638691&mi_id=0000D3iVAEEA5susNBzfAttppNyQjN3P5M5n0bJb4fqyhQI&ns=1&priceTId=215041fe17663953954191414e199f&skuId=5585428865942&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%223ae2b9c6a8c2d62aade2d960b3a229bb%22%7D&xxc=taobaoSearch
p578,绒面休闲鞋,男款,日常休闲绒面鞋,低帮平底版型,皮质面料,棕褐色,纯色简约款,羊猄绒质感柔滑，合成革增强耐用性，系带设计适配不同脚型,系带式,https://detail.tmall.com/item.htm?abbucket=18&id=988195283184&mi_id=0000VtV1mkmi4wjFCnfsXolmOp28As6UEMqqdBIVIMAcSbM&ns=1&priceTId=215041fe17663954487745924e199f&skuId=5954864600235&spm=a21n57.imgsearch.item.16&utparam=%7B%22aplus_abtest%22%3A%223291827255e2f66c64790d60e0b8f544%22%7D&xxc=taobaoSearch
p579,绗缝休闲夹克,男款,秋冬绗缝休闲夹克,宽松版型,棉质面料,黑色,绗缝简约款,聚酯锦纶混纺防风，羽绒填充增强保暖性，拉链设计方便穿脱,拉链式,https://item.taobao.com/item.htm?id=839088716259&mi_id=0000X7MZnwZPuaYzOi6UQIschXCoVFVzY4aYkQ3zbHwyk7E&spm=a21xtw.29178619.0.0
p580,针织开衫,男款,秋冬休闲针织开衫,宽松版型,针织面料,浅灰色,纯色简约款,羊毛羊绒混纺保暖柔软，拉链设计方便穿脱，适配秋冬内搭,拉链式,https://item.taobao.com/item.htm?id=841954514510&mi_id=0000bu_y0EFiLz04Nx51T3CGdeO7wPmj1emw5H6jsazXC2I&sku_properties=1627207%3A2510791231&spm=a21xtw.29178619.0.0
p581,简约纯色百搭长袖T恤,男款,休闲风基础上衣,标准型,针织面料,白色,圆领款,纯色打底，适配风格叠穿，可单穿搭配配饰，面料舒适亲肤，常规衣长,套头式,https://item.taobao.com/item.htm?id=847401316552&mi_id=0000_aUaTl-QgIJ1oPWny4GC0AF0va8ZUipW4q7XS98jL8U&spm=a21xtw.29178619.0.0
p582,垂坠休闲裤,男款,通勤垂坠休闲裤,阔腿版型,棉质面料,黑色,纯色简约款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配轻商务场景,拉链式,https://item.taobao.com/item.htm?id=833879563399&mi_id=0000tMSWEieBGPkei799WVM8u3xJ1lJBDWMaSoeU97ODyZM&spm=a21xtw.29178619.0.0
p583,字母棒球帽,通用款,日常休闲棒球帽,贴合头型款,棉质面料,黑色,字母装饰款,棉锦混纺透气耐磨，字母印花提升辨识度，适配日常休闲搭配,直接佩戴,https://item.taobao.com/item.htm?id=833877951204&mi_id=0000RUX3Z9-cK-w_15ZUCiMVlbKtYcFk5kmaUQEQXPdJr8s&spm=a21xtw.29978518.0.0&sku_properties=20509%3A12430611
p584,皮革单肩包,通用款,日常休闲皮革单肩包,中容量包型,皮质面料,深黑色,纯色简约款,头层牛皮质感细腻，大容量设计适配日常出行，单肩背法增强实用性,单肩式,https://item.taobao.com/item.htm?abbucket=18&id=814750342958&mi_id=0000kgF4QHMKtITxyvKBlGHfTLcqSNtZISoWe5CjRllXC2M&ns=1&priceTId=215041fe17663960720665530e199f&skuId=5509664708944&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%22f899276764065197b2d9f3a9d94a3a80%22%7D&xxc=taobaoSearch
p585,厚底德比鞋,男款,意式手工休闲皮鞋,厚底圆头版型,皮质面料,黑色,厚底圆头款,意式手工工艺呈现细腻质感，厚底设计强化造型层次，头层牛皮兼具舒适与耐用性，适配秋冬日常休闲轻商务场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=747622088372&mi_id=0000WHcrxAOuV5fn74F3-okG2SFVkg8YWq9PBYoYcxS7RGI&ns=1&priceTId=2147811117663827463553166e0e8a&skuId=5159923373410&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226549c0b38148d00f2d62b5cc7c81d99a%22%7D&xxc=taobaoSearch
p586,菱格绗缝夹克,男款,秋冬菱格绗缝夹克,宽松版型,棉质面料,黑色,菱格装饰款,聚酯锦纶混纺防风，羽绒填充增强保暖性，菱格纹理提升设计感,纽扣式,https://item.taobao.com/item.htm?id=839087108700&mi_id=000095-VDGF3eVL-Kco1wjj67NFuR8T3O5-EbwtZK7d_RgQ&spm=a21xtw.29178619.0.0
p587,简约牛仔衬衫,男款,日常休闲牛仔衬衫,宽松版型,牛仔面料,浅蓝纯色,纯色简约款,棉氨混纺增强弹性，简约版型适配日常休闲，可单穿内搭,纽扣式,https://item.taobao.com/item.htm?id=843351612826&mi_id=0000EP_xOrgpkTEh2LhLUBUhzA1aTalj_DhwKLkU3SKd27Y&spm=a21xtw.29178619.0.0
p588,印花牛仔裤,男款,日常休闲印花牛仔裤,直筒版型,牛仔面料,浅蓝做旧色,印花装饰款,棉氨混纺增强弹性，印花设计提升风格，直筒版型修饰腿型,拉链式,https://item.taobao.com/item.htm?ft=t&id=884680596834&pisk=gj0nYDGeSDrI1YWwoTzBYqy2cgwusya7UYQ8ezeybRys9adI9cVreAOWOyhzEYDTCXQJOXnGZjMiEuOQe8yoebop6ELxOXa7zzvvkEC5L1LsKTzPzQSaGWRTTAFVYEz7zKplXarBozMnFIT1afRgw7FPLYyP7ly_wMyrUJrNQSVbz8krUP8aGSBzTMzP7Ny_TT7zaalN7WFAUwyrUlRgZSazUYresfy_azyr_v7zn4us7LnM0KhbE3iUtk2qTJlKtV-84MG8IcoquWcg1Xo5zaugtkgioYFbwknrGogKsUb_Jjma7ShB-N4qTSDLBx8VSPlt_YEjfL_YfA0uD2rCaIyqRfub7lL2ifuspXgiw_8z6xeZO2zkuIa38Jzg14p188mZ42EQP9JYAboiIW4V4DIN0VJdPbieHgs7Y5NgHPv0jTsN8LhXsCjXAkP_9K3JsgbCha7DWCAG0RZU1WhO.&spm=pc_detail.30350276.202205.4.173452e1v0vAvC
p589,印花丝巾,通用款,日常装饰印花丝巾,装饰配饰型,棉质面料,黑灰印花色,文字印花款,桑蚕丝质感柔滑，文字印花增强设计感，适配衬衫、夹克等搭配,系绑式,https://item.taobao.com/item.htm?id=838636602695&mi_id=0000rPldaVcEF34LToPj0taUUOwufLnJAmQozE1rv5GRKj0&spm=a21xtw.29978518.0.0
p590,层次牛皮方头德比鞋,男款,韩系优雅通勤德比鞋,低帮厚底版型,皮质面料,黑色,方头厚底款,层次牛皮工艺呈现质感肌理，方头设计适配韩系风格，厚底平衡舒适与造型感，适配日常通勤轻商务场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=882981772490&mi_id=0000GQRHq8RUjsX3pWqccxeukRW2MrtkiIr6cgK7pnBXAGo&ns=1&priceTId=214781e517663393213276298e16c0&skuId=5723603565010&spm=a21n57.imgsearch.item.31&utparam=%7B%22aplus_abtest%22%3A%22c3198927e3ba7a7cfcdbac53b1648e4d%22%7D&xxc=taobaoSearch
p591,菱格绗缝夹克,男款,秋冬菱格绗缝夹克,宽松版型,棉质面料,白色,菱格装饰款,聚酯锦纶混纺防风，羽绒填充增强保暖性，菱格纹理提升精致感,纽扣式,https://item.taobao.com/item.htm?id=839087108700&mi_id=000095-VDGF3eVL-Kco1wjj67NFuR8T3O5-EbwtZK7d_RgQ&spm=a21xtw.29178619.0.0
p592,高领基础款针织衫,男款,简约休闲针织上衣,宽松落肩版型,针织面料,黑色,高领针织款,高领设计保暖性强，面料柔软亲肤，版型宽松适配单穿内搭叠穿,套头式,https://item.taobao.com/item.htm?id=984773557372&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=0000qcIYcAwB6RyUi-0UdUljriLS-As4NdCUJpDYUNxAmSc&skuId=5945382960387&priceTId=2147802217685555431658902e1089&utparam=%7B%22aplus_abtest%22%3A%22be570370c754c4e08f1e42f1ef55a031%22%7D&spm=a21n57.imgsearch.item.1
p593,垂坠休闲短裤,男款,春夏垂坠休闲短裤,阔腿版型,棉质面料,黑色,纯色简约款,聚酯粘纤混纺垂坠抗皱，阔腿版型修饰腿型，适配春夏休闲,抽绳式,https://item.taobao.com/item.htm?id=884687056419&mi_id=0000DOjylkTyi9awj_vzuxAyVUoacSIbcGVIeMQ3NSC5AoE&spm=a21xtw.29178619.0.0
p594,针织围巾,通用款,秋冬保暖针织围巾,装饰保暖型,棉质面料,黑色,纯色简约款,羊毛羊绒混纺保暖柔软，简约版型适配秋冬多风格穿搭,系绑式,https://detail.tmall.com/item.htm?id=841103933554&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=0000FSMD6CsaYQCau72xKymyej9kG2BCmm4Zh5wsftKByJA&skuId=5610491705809&priceTId=2147bfdb17685564218931068e1a42&utparam=%7B%22aplus_abtest%22%3A%223d8786159841388a67cff2b5dcea4a3c%22%7D&spm=a21n57.imgsearch.item.1&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%222389577fff0940d18bd02843fd937b15%22%2C%22selectedBenefitCode%22%3A%22e02a565b6fbf45e59aa6739290109ca8%2C23a791ccdb8a40368bfbc92464f3aa67%22%7D
p595,黑色长袜,通用款,日常搭配长袜,中筒版型,棉质面料,黑色,纯色简约款,棉氨混纺柔软弹韧，中筒设计适配皮鞋、靴子等鞋型,直接穿戴,https://detail.tmall.com/item.htm?ali_refid=a3_420434_1006%3A2473756764%3AH%3Ax1tal0lqu0DLrV9mqeXTAg%3D%3D%3A722564fc94b2f0b0dda469b4852e56ea&ali_trackid=318_722564fc94b2f0b0dda469b4852e56ea&id=947736625102&mi_id=0000X_uw7OEs_IV2bUM8fRyz1xnawyt0P5n45F-gctxFK_k&mm_sceneid=0_0_7533366277_0&priceTId=214781e517663404981782952e16c0&skuId=6022077698859&spm=a21n57.1.hoverItem.2&utparam=%7B%22aplus_abtest%22%3A%22e3b0870ae3170243bb57334366219c9b%22%7D&xxc=ad_ztc
p596,厚底德比鞋,男款,英伦复古休闲皮鞋,厚底圆头版型,皮质面料,黑色,厚底圆头款,撞色鞋带搭配金属扣装饰，厚底设计强化复古风格，超纤皮材质兼具质感与透气性，适配日常休闲复古穿搭场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=968793183933&mi_id=0000WA2RKXMr9c2Q_R-BEr88_Lk-qBiJyAhHqwPqYoi41cM&ns=1&priceTId=215041fe17663941982084364e199f&skuId=6083659286623&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%228ec76d44eafb0788fa7e0007eeeb22ae%22%7D&xxc=taobaoSearch
p597,双排扣毛呢大衣,男款,秋冬通勤毛呢大衣,长款版型,棉质面料,棕褐色,双排扣装饰款,羊毛聚酯混纺保暖挺括，双排扣设计增强复古感，适配通勤场景,纽扣式,https://item.taobao.com/item.htm?id=838915145292&mi_id=0000uXqbC8xOJzhwQak2fDSM_JyEWcMxhltjG6Di0u0MWqQ&spm=a21xtw.29178619.0.0
p598,高领基础款针织衫,男款,简约休闲针织上衣,宽松落肩版型,针织面料,黑色,高领针织款,高领设计保暖性强，面料柔软亲肤，版型宽松适配单穿内搭叠穿,套头式,https://item.taobao.com/item.htm?id=984773557372&ns=1&abbucket=18&xxc=taobaoSearch&mi_id=0000qcIYcAwB6RyUi-0UdUljriUvHImhLBXjdVKnACNY92Y&skuId=5945382960387&priceTId=2147bfdb17685564344411798e1a42&utparam=%7B%22aplus_abtest%22%3A%22222c1e796f0a1dd06b7eec791ff23877%22%7D&spm=a21n57.imgsearch.item.2&benefitReciveParams=%7B%22toast%22%3Atrue%2C%22channel%22%3A%22lafite_pcsousuojx%22%2C%22asac%22%3A%223A258115YHMBX70LR8BMZD%22%2C%22strategyCode%22%3A%222389577fff0940d18bd02843fd937b15%22%2C%22selectedBenefitCode%22%3A%22e02a565b6fbf45e59aa6739290109ca8%2C23a791ccdb8a40368bfbc92464f3aa67%22%7D
p599,垂坠休闲西裤,男款,通勤垂坠西裤,直筒版型,棉质面料,黑色,纯色简约款,聚酯粘纤混纺垂坠抗皱，直筒版型修饰腿型，适配轻商务场景,拉链式,https://item.taobao.com/item.htm?id=588598419750&mi_id=0000oiSRYawCJ3Dr_8s4oXxrZhUNOOy2tkqmaBrJZ4EfjfQ&spm=a21xtw.29978518.0.0
p600,印花丝巾,通用款,日常装饰印花丝巾,装饰配饰型,棉质面料,黑灰印花色,文字印花款,桑蚕丝质感柔滑，文字印花增强设计感，适配衬衫、夹克等搭配,系绑式,https://item.taobao.com/item.htm?id=838636602695&mi_id=0000rPldaVcEF34LToPj0taUUOwufLnJAmQozE1rv5GRKj0&spm=a21xtw.29978518.0.0
p601,厚底德比鞋,男款,意式手工休闲皮鞋,厚底圆头版型,皮质面料,黑色,厚底圆头款,意式手工工艺呈现细腻质感，厚底设计强化造型层次，头层牛皮兼具舒适与耐用性，适配秋冬日常休闲轻商务场景,系带式,https://item.taobao.com/item.htm?abbucket=18&id=747622088372&mi_id=0000WHcrxAOuV5fn74F3-okG2SFVkg8YWq9PBYoYcxS7RGI&ns=1&priceTId=2147811117663827463553166e0e8a&skuId=5159923373410&spm=a21n57.imgsearch.item.1&utparam=%7B%22aplus_abtest%22%3A%226549c0b38148d00f2d62b5cc7c81d99a%22%7D&xxc=taobaoSearch
p602,连帽毛呢大衣,男款,秋冬连帽毛呢大衣,长款版型,棉质面料,黑色,纯色简约款,羊毛聚酯混纺保暖挺括，连帽设计增强实用性，双排扣提升复古感,纽扣式,https://item.taobao.com/item.htm?id=838915145292&mi_id=0000uXqbC8xOJzhwQak2fDSM_JyEWcMxhltjG6Di0u0MWqQ&spm=a21xtw.29178619.0.0
